job_id,salary_usd,experience_level,education_required,years_experience,required_skills,posting_date,industry
AI00843,272996,EX,Associate,11,"Python, PyTorch, Mathematics",2024-07-04,Energy
AI00844,54146,EN,Associate,1,"Kubernetes, Git, AWS, NLP",2025-03-06,Consulting
AI00845,59833,MI,Master,3,"Hadoop, Spark, Docker",2024-02-27,Real Estate
AI00846,180769,SE,PhD,5,"R, NLP, MLOps, Tableau, Git",2025-03-23,Healthcare
AI00847,32926,EN,Master,0,"Hadoop, AWS, NLP, Statistics",2024-12-09,Telecommunications
AI00848,56145,EN,Associate,0,"Mathematics, Python, Spark",2024-06-27,Media
AI00849,47908,EN,Bachelor,1,"Spark, Python, MLOps, NLP, TensorFlow",2024-10-16,Healthcare
AI00850,121384,SE,PhD,5,"Python, Docker, Git",2024-04-05,Retail
AI00851,149451,EX,Associate,15,"Python, Hadoop, Tableau, NLP, Computer Vision",2025-01-14,Energy
AI00852,95030,EN,Bachelor,0,"Python, PyTorch, Scala",2024-09-15,Education
AI00853,96311,EN,Bachelor,0,"Scala, Computer Vision, SQL",2024-04-27,Real Estate
AI00854,111067,MI,PhD,2,"Statistics, TensorFlow, Scala",2024-07-17,Retail
AI00855,81479,MI,Bachelor,4,"GCP, Statistics, Docker",2024-03-20,Telecommunications
AI00856,167621,SE,PhD,5,"Mathematics, Hadoop, PyTorch, Data Visualization, Kubernetes",2024-06-15,Consulting
AI00857,133238,SE,Bachelor,7,"PyTorch, Kubernetes, NLP",2024-06-16,Energy
AI00858,73628,EN,Bachelor,0,"Computer Vision, Spark, NLP, Azure, Python",2024-02-28,Energy
AI00859,161576,SE,Master,5,"Hadoop, SQL, Data Visualization",2025-01-29,Real Estate
AI00860,49933,MI,PhD,2,"Statistics, Kubernetes, TensorFlow, Java, Computer Vision",2024-09-08,Energy
AI00861,104278,SE,Master,8,"NLP, Spark, AWS, Computer Vision, Git",2025-01-28,Manufacturing
AI00862,87047,SE,Associate,5,"Mathematics, Statistics, GCP",2024-07-01,Finance
AI00863,139174,SE,Bachelor,7,"Python, GCP, NLP",2025-04-21,Transportation
AI00864,60519,EN,PhD,0,"Java, Git, R, Hadoop",2024-07-27,Telecommunications
AI00865,92309,MI,Bachelor,2,"Python, Linux, Kubernetes",2025-04-07,Telecommunications
AI00866,74676,EN,Associate,0,"Data Visualization, Python, Docker, AWS, PyTorch",2024-09-18,Healthcare
AI00867,227312,SE,Bachelor,6,"NLP, Python, Computer Vision, Spark, Docker",2025-02-26,Manufacturing
AI00868,45330,EN,Associate,0,"PyTorch, AWS, Data Visualization",2024-08-05,Transportation
AI00869,68262,EN,Associate,1,"Scala, Python, Linux",2025-03-09,Healthcare
AI00870,68263,EN,Bachelor,0,"Linux, NLP, SQL, TensorFlow, GCP",2024-08-31,Healthcare
AI00871,48962,EN,Associate,0,"Python, TensorFlow, Mathematics, Statistics, Azure",2024-04-15,Transportation
AI00872,54120,EN,Master,0,"GCP, Linux, Git, AWS, Statistics",2024-05-08,Media
AI00873,231893,EX,PhD,13,"R, Statistics, Data Visualization, GCP",2024-11-19,Healthcare
AI00874,122818,EX,Bachelor,10,"AWS, SQL, Linux, Tableau, Kubernetes",2025-03-01,Education
AI00875,194364,EX,Master,16,"MLOps, SQL, Kubernetes, R, Azure",2025-01-02,Manufacturing
AI00876,55870,MI,Master,4,"NLP, Git, Scala, Linux",2024-10-08,Education
AI00877,96120,SE,PhD,6,"PyTorch, NLP, Hadoop, Git, Computer Vision",2024-12-15,Real Estate
AI00878,77510,MI,Bachelor,4,"R, Linux, Tableau, Statistics",2024-08-12,Consulting
AI00879,128595,EX,Master,15,"AWS, Python, Hadoop, Tableau",2024-06-03,Telecommunications
AI00880,98002,EX,Master,13,"MLOps, R, Java",2024-08-10,Transportation
AI00881,158973,SE,Bachelor,9,"Python, Java, Mathematics, TensorFlow",2024-10-17,Transportation
AI00882,40770,EN,Associate,0,"Python, Kubernetes, AWS, Git, Tableau",2025-01-28,Technology
AI00883,94589,SE,PhD,7,"Python, Docker, AWS",2024-02-21,Energy
AI00884,54488,MI,Bachelor,2,"TensorFlow, Scala, NLP, Azure, Computer Vision",2024-02-06,Telecommunications
AI00885,83080,SE,Master,5,"SQL, Kubernetes, Tableau, Computer Vision, Python",2024-11-25,Energy
AI00886,47322,EN,PhD,0,"Linux, R, Deep Learning",2024-06-24,Automotive
AI00887,128247,SE,Associate,8,"SQL, Scala, Deep Learning, Git",2024-08-10,Education
AI00888,79588,EN,Bachelor,0,"Mathematics, R, Hadoop",2024-10-29,Technology
AI00889,60149,EN,Associate,1,"Java, TensorFlow, Tableau, Deep Learning, PyTorch",2025-04-09,Government
AI00890,66901,MI,PhD,2,"Linux, Spark, NLP, GCP, Mathematics",2024-12-20,Healthcare
AI00891,178494,EX,Master,15,"Java, GCP, Scala",2024-08-31,Technology
AI00892,92213,SE,Master,9,"Scala, SQL, GCP, Hadoop",2024-12-05,Retail
AI00893,67260,SE,Associate,7,"Kubernetes, Git, Tableau, R",2024-04-27,Technology
AI00894,106704,MI,PhD,3,"Kubernetes, Java, MLOps",2024-07-18,Media
AI00895,154496,EX,Associate,13,"Python, Data Visualization, AWS",2024-03-08,Education
AI00896,166781,EX,Associate,19,"Statistics, Kubernetes, Tableau, Mathematics, NLP",2024-12-08,Healthcare
AI00897,53048,MI,Bachelor,3,"Kubernetes, Azure, Mathematics",2024-07-05,Gaming
AI00898,175244,SE,Master,7,"PyTorch, Java, Computer Vision",2024-06-30,Consulting
AI00899,72245,MI,Master,4,"Git, Scala, Computer Vision, Tableau, Java",2024-05-06,Automotive
AI00900,206257,EX,Bachelor,16,"GCP, Computer Vision, Git, Mathematics",2025-01-30,Media
AI00901,77410,SE,Associate,9,"AWS, SQL, MLOps, Tableau",2024-07-06,Finance
AI00902,145271,EX,Master,10,"Git, R, Scala",2025-02-28,Finance
AI00903,81756,MI,Associate,2,"Mathematics, SQL, Java, Data Visualization",2024-02-14,Healthcare
AI00904,157394,SE,Master,9,"Git, Linux, PyTorch, Spark",2025-03-16,Transportation
AI00905,50008,EN,Bachelor,0,"Statistics, GCP, AWS, SQL, Azure",2024-02-25,Media
AI00906,133327,EX,Master,11,"Azure, AWS, NLP",2025-01-04,Retail
AI00907,97247,MI,Bachelor,3,"AWS, Spark, MLOps, Kubernetes",2024-09-14,Automotive
AI00908,81533,MI,PhD,4,"Statistics, Git, Data Visualization, Deep Learning, Python",2024-01-30,Technology
AI00909,308823,EX,PhD,19,"PyTorch, Spark, TensorFlow",2024-03-24,Healthcare
AI00910,130424,SE,Bachelor,7,"Deep Learning, R, Mathematics, Docker, Azure",2025-03-02,Education
AI00911,35640,EN,Bachelor,1,"GCP, R, SQL, Data Visualization, Linux",2025-04-13,Telecommunications
AI00912,249324,EX,Bachelor,19,"PyTorch, Linux, GCP, Hadoop, Computer Vision",2024-04-23,Automotive
AI00913,60462,EN,Bachelor,0,"PyTorch, Kubernetes, Docker, Spark",2024-01-22,Retail
AI00914,73640,MI,Master,4,"NLP, Scala, Statistics, AWS",2024-08-23,Media
AI00915,165792,EX,Master,17,"Java, Data Visualization, AWS",2024-07-17,Healthcare
AI00916,85604,SE,Master,8,"Statistics, Scala, Hadoop",2024-11-08,Telecommunications
AI00917,221853,SE,PhD,6,"Kubernetes, R, TensorFlow, Python",2024-07-01,Energy
AI00918,49643,EN,Associate,0,"Data Visualization, Statistics, Python, MLOps, Tableau",2024-12-16,Manufacturing
AI00919,349508,EX,PhD,10,"Java, SQL, R, Spark",2024-03-06,Consulting
AI00920,139175,SE,Associate,8,"SQL, Linux, Scala, GCP, Kubernetes",2024-02-25,Technology
AI00921,95775,EX,Bachelor,19,"AWS, Linux, Tableau, Azure, Kubernetes",2024-11-20,Transportation
AI00922,204850,SE,Bachelor,5,"MLOps, Java, Python, GCP, NLP",2025-03-11,Finance
AI00923,48201,EN,Associate,1,"Linux, Data Visualization, PyTorch, Deep Learning",2024-09-21,Technology
AI00924,152753,MI,Master,4,"Azure, Data Visualization, Java, AWS",2024-12-21,Transportation
AI00925,128912,EX,Master,18,"Hadoop, SQL, PyTorch",2025-03-31,Government
AI00926,324061,EX,Master,12,"Tableau, Data Visualization, Linux, Docker",2024-05-14,Media
AI00927,264209,EX,Bachelor,19,"Linux, Kubernetes, R",2024-07-08,Government
AI00928,193480,EX,Master,14,"Python, Git, Linux, NLP",2024-10-15,Technology
AI00929,278777,EX,PhD,17,"GCP, NLP, MLOps",2024-09-05,Government
AI00930,64705,EN,Bachelor,0,"Spark, Mathematics, PyTorch, NLP, Java",2025-04-29,Technology
AI00931,54926,EN,PhD,1,"SQL, Computer Vision, Tableau, TensorFlow, Deep Learning",2024-01-12,Retail
AI00932,84494,EN,Associate,1,"Hadoop, AWS, Git, Scala, PyTorch",2024-11-30,Government
AI00933,171218,EX,Master,16,"GCP, Java, Linux",2025-02-21,Gaming
AI00934,124370,SE,PhD,6,"Java, Mathematics, Tableau",2024-09-19,Automotive
AI00935,162562,EX,Master,15,"Git, Python, Linux",2024-06-13,Manufacturing
AI00936,59904,EN,PhD,0,"TensorFlow, Python, Deep Learning, PyTorch, Hadoop",2024-01-11,Finance
AI00937,192545,EX,Master,10,"MLOps, Linux, Hadoop, PyTorch, Computer Vision",2024-07-07,Education
AI00938,194442,EX,Master,14,"NLP, MLOps, PyTorch",2025-01-25,Consulting
AI00939,77274,EN,Bachelor,0,"Statistics, PyTorch, Java, Python, Kubernetes",2024-07-02,Media
AI00940,85110,MI,Master,2,"Docker, Linux, Deep Learning",2024-09-20,Healthcare
AI00941,71765,MI,Bachelor,3,"Tableau, Java, Linux, Python, Azure",2024-01-19,Transportation
AI00942,86066,MI,Bachelor,3,"TensorFlow, Spark, Computer Vision",2024-04-06,Telecommunications
AI00943,39252,EN,Master,0,"Hadoop, Linux, PyTorch",2025-03-28,Manufacturing
AI00944,66124,EN,PhD,0,"Hadoop, Git, Kubernetes, Python",2024-03-14,Transportation
AI00945,215545,EX,Bachelor,16,"Python, TensorFlow, AWS, Deep Learning",2024-10-17,Retail
AI00946,57458,MI,Associate,4,"MLOps, NLP, Java, Docker",2024-06-10,Finance
AI00947,178695,EX,Master,10,"Hadoop, AWS, Spark",2024-12-01,Finance
AI00948,91260,EX,Bachelor,17,"Python, TensorFlow, Statistics",2025-03-01,Telecommunications
AI00949,96741,SE,Associate,5,"GCP, Scala, Statistics",2024-07-11,Healthcare
AI00950,36197,EN,Bachelor,1,"SQL, Mathematics, Kubernetes, Python",2024-06-15,Consulting
AI00951,72300,SE,Master,8,"Python, MLOps, SQL, Hadoop, GCP",2024-11-10,Technology
AI00952,157364,SE,Master,5,"Azure, Hadoop, Deep Learning, Scala",2024-12-16,Telecommunications
AI00953,65948,MI,Associate,4,"Spark, Deep Learning, Computer Vision, TensorFlow, Python",2024-10-21,Technology
AI00954,63655,MI,Associate,2,"MLOps, Mathematics, TensorFlow",2024-12-11,Telecommunications
AI00955,114900,EX,PhD,15,"Deep Learning, Python, Hadoop, MLOps",2024-01-31,Manufacturing
AI00956,49496,EN,Associate,1,"Mathematics, SQL, Azure",2025-04-05,Real Estate
AI00957,58108,MI,Master,2,"Kubernetes, GCP, Linux",2025-03-21,Media
AI00958,90557,MI,Associate,3,"SQL, Mathematics, MLOps",2024-06-01,Media
AI00959,52763,EN,PhD,0,"Git, PyTorch, Computer Vision",2025-01-23,Healthcare
AI00960,65941,EN,PhD,1,"Java, TensorFlow, Mathematics, Scala",2024-05-25,Government
AI00961,66981,MI,PhD,2,"Python, Linux, Azure, Computer Vision, Deep Learning",2025-01-15,Manufacturing
AI00962,64687,EN,Associate,0,"Statistics, TensorFlow, Data Visualization",2025-02-05,Government
AI00963,65456,SE,Master,7,"Linux, Azure, Scala, Statistics",2024-09-24,Retail
AI00964,46549,MI,Master,4,"MLOps, GCP, PyTorch, Linux, Hadoop",2025-01-21,Automotive
AI00965,50052,EN,PhD,0,"R, Data Visualization, PyTorch, AWS",2024-01-19,Media
AI00966,155456,SE,Bachelor,7,"Mathematics, R, Hadoop, MLOps, Deep Learning",2024-11-09,Consulting
AI00967,64577,EN,Master,0,"Git, Python, Mathematics",2024-05-01,Automotive
AI00968,140234,SE,Associate,6,"Tableau, Java, Computer Vision",2024-05-25,Government
AI00969,60171,EN,PhD,0,"Mathematics, Deep Learning, NLP",2025-02-15,Consulting
AI00970,267363,EX,PhD,10,"GCP, Hadoop, R",2024-12-17,Retail
AI00971,206831,EX,Associate,10,"Hadoop, PyTorch, AWS",2024-01-05,Government
AI00972,260674,EX,Master,14,"Deep Learning, NLP, R, SQL, AWS",2024-05-12,Energy
AI00973,53593,EN,PhD,1,"Git, PyTorch, GCP",2024-12-11,Government
AI00974,161560,EX,Bachelor,11,"Docker, Azure, Tableau, Hadoop",2024-06-29,Manufacturing
AI00975,112489,SE,PhD,9,"Python, Hadoop, GCP",2024-08-13,Media
AI00976,211117,EX,Bachelor,12,"Kubernetes, Git, Linux, Deep Learning, GCP",2024-11-24,Media
AI00977,167739,SE,Associate,6,"TensorFlow, MLOps, Tableau, Computer Vision, Java",2024-10-16,Telecommunications
AI00978,122140,SE,Master,8,"Tableau, NLP, Hadoop, R, Computer Vision",2025-01-14,Education
AI00979,156933,EX,Master,19,"SQL, Tableau, PyTorch, Computer Vision, AWS",2024-10-06,Gaming
AI00980,68680,EN,Associate,0,"Git, Tableau, Python, MLOps",2024-09-12,Finance
AI00981,64003,MI,PhD,4,"Java, Python, Hadoop",2024-01-24,Telecommunications
AI00982,144276,SE,Associate,6,"Computer Vision, Spark, NLP, Kubernetes",2024-05-15,Gaming
AI00983,91065,MI,PhD,3,"Kubernetes, NLP, Data Visualization, R, Hadoop",2024-12-17,Telecommunications
AI00984,86793,SE,Bachelor,7,"AWS, NLP, Git, Java",2025-02-21,Government
AI00985,81612,SE,Master,9,"Python, Hadoop, Spark, TensorFlow, Azure",2024-01-18,Transportation
AI00986,129423,MI,Master,4,"GCP, Scala, Kubernetes, Git",2024-10-31,Energy
AI00987,114714,SE,Bachelor,7,"SQL, MLOps, Scala",2024-02-14,Manufacturing
AI00988,175418,SE,Master,7,"GCP, Python, Mathematics, TensorFlow",2024-06-17,Technology
AI00989,203407,EX,Master,10,"GCP, AWS, SQL, Data Visualization, NLP",2024-07-06,Real Estate
AI00990,63098,EN,Master,0,"Docker, NLP, Hadoop, Git",2024-02-09,Technology
AI00991,88118,MI,Bachelor,3,"R, MLOps, Azure, GCP, Linux",2025-02-20,Media
AI00992,50135,EN,Associate,0,"TensorFlow, AWS, PyTorch, Scala",2024-12-23,Healthcare
AI00993,47671,EN,Bachelor,1,"Python, Docker, TensorFlow",2024-09-27,Technology
AI00994,43632,EN,Bachelor,0,"Data Visualization, SQL, Docker, Git, Mathematics",2025-04-20,Finance
AI00995,243973,EX,Master,10,"AWS, Statistics, SQL",2024-05-28,Real Estate
AI00996,60598,EN,Bachelor,1,"GCP, SQL, Computer Vision, Mathematics",2025-01-18,Media
AI00997,116364,MI,Bachelor,3,"AWS, Mathematics, Java, Kubernetes",2024-02-15,Healthcare
AI00998,172307,SE,PhD,5,"Python, AWS, TensorFlow, Statistics",2024-07-02,Transportation
AI00999,102396,EN,Associate,0,"AWS, R, PyTorch, TensorFlow, Deep Learning",2024-12-13,Healthcare
AI01000,87052,SE,Master,9,"Hadoop, Azure, NLP",2024-02-10,Telecommunications
AI01001,107176,SE,Master,5,"PyTorch, Kubernetes, Docker, Scala, SQL",2025-04-21,Transportation
AI01002,141302,SE,PhD,8,"Git, Tableau, Data Visualization, Linux",2024-08-04,Gaming
AI01003,48616,EN,Master,0,"Hadoop, Spark, PyTorch",2024-07-25,Manufacturing
AI01004,108338,SE,Master,7,"Java, Git, Statistics, Mathematics, Hadoop",2024-03-12,Manufacturing
AI01005,68130,EN,Bachelor,1,"Git, Python, AWS",2024-09-03,Consulting
AI01006,135359,MI,Bachelor,3,"Data Visualization, SQL, Azure, AWS, Python",2024-11-11,Technology
AI01007,85303,MI,Associate,3,"SQL, R, Azure, Hadoop, Kubernetes",2024-11-10,Media
AI01008,51029,MI,PhD,2,"Scala, Git, Mathematics",2024-02-08,Media
AI01009,197389,EX,Master,16,"GCP, Kubernetes, Spark",2025-02-14,Technology
AI01010,161971,EX,Master,12,"Hadoop, R, PyTorch, Linux",2025-01-04,Gaming
AI01011,117643,EX,Associate,12,"Hadoop, Git, Docker, Python",2024-10-17,Energy
AI01012,171484,SE,Associate,7,"Computer Vision, PyTorch, TensorFlow, Azure",2024-05-21,Finance
AI01013,55087,MI,Bachelor,2,"R, Git, GCP, Statistics, NLP",2024-06-04,Government
AI01014,62406,EN,Master,0,"MLOps, Deep Learning, PyTorch, AWS, Hadoop",2025-01-19,Technology
AI01015,88746,MI,Associate,3,"PyTorch, Scala, SQL, Git",2024-12-04,Transportation
AI01016,132548,SE,Master,8,"Git, Data Visualization, Java, Kubernetes, Hadoop",2024-11-02,Transportation
AI01017,80300,EN,Associate,1,"Tableau, Azure, Scala, Spark",2024-03-01,Telecommunications
AI01018,109131,SE,Master,9,"Java, Spark, Computer Vision, NLP",2025-01-12,Healthcare
AI01019,134833,SE,Bachelor,7,"R, Mathematics, Statistics, Scala, Kubernetes",2024-10-30,Government
AI01020,108128,MI,Bachelor,2,"Linux, SQL, Azure, R",2025-04-22,Government
AI01021,152069,EX,PhD,12,"Python, TensorFlow, PyTorch",2024-12-21,Manufacturing
AI01022,88423,SE,Associate,6,"GCP, SQL, Tableau, TensorFlow, Linux",2024-08-14,Technology
AI01023,43468,EN,Bachelor,0,"Java, Linux, SQL, Hadoop, GCP",2024-10-20,Real Estate
AI01024,85934,SE,PhD,6,"AWS, Docker, MLOps, Scala, Data Visualization",2024-04-16,Transportation
AI01025,88205,MI,Bachelor,2,"PyTorch, R, Hadoop",2024-12-12,Government
AI01026,76655,MI,Bachelor,3,"Spark, Docker, NLP, PyTorch, Computer Vision",2024-04-07,Consulting
AI01027,172093,EX,Master,10,"SQL, TensorFlow, MLOps, Computer Vision",2024-05-23,Energy
AI01028,73263,MI,Bachelor,2,"PyTorch, Scala, NLP, TensorFlow, Java",2024-03-16,Consulting
AI01029,145214,EX,Associate,17,"Kubernetes, Spark, Linux",2024-04-07,Real Estate
AI01030,179667,EX,PhD,11,"SQL, R, MLOps, Deep Learning, Statistics",2024-02-27,Healthcare
AI01031,171215,EX,Associate,11,"MLOps, Kubernetes, Data Visualization, Spark",2024-06-28,Automotive
AI01032,102169,MI,Bachelor,3,"Hadoop, Kubernetes, Python, Deep Learning, AWS",2025-04-11,Government
AI01033,156162,EX,Master,19,"Docker, Python, Computer Vision, NLP",2024-06-18,Finance
AI01034,187720,EX,Bachelor,18,"Linux, SQL, Scala",2024-08-14,Government
AI01035,53217,MI,Associate,2,"Tableau, SQL, Python, Linux",2024-02-05,Transportation
AI01036,35049,EN,Bachelor,1,"Java, Python, Kubernetes",2024-06-29,Real Estate
AI01037,53379,EN,Associate,0,"Kubernetes, SQL, R, Mathematics, Spark",2024-09-16,Government
AI01038,55411,MI,Associate,2,"MLOps, TensorFlow, Data Visualization, SQL, GCP",2025-03-20,Telecommunications
AI01039,334614,EX,Master,19,"Data Visualization, Scala, Computer Vision",2024-01-19,Technology
AI01040,104343,SE,Master,6,"Python, Kubernetes, Deep Learning, Spark",2025-02-26,Transportation
AI01041,38483,EN,Master,1,"Kubernetes, Java, GCP, Computer Vision",2025-04-24,Media
AI01042,52483,EN,Associate,1,"SQL, TensorFlow, Data Visualization, Azure",2024-07-06,Consulting
AI01043,49223,EN,PhD,1,"SQL, PyTorch, Python, Hadoop",2025-02-09,Real Estate
AI01044,122233,MI,Associate,2,"Data Visualization, MLOps, SQL, Docker, NLP",2024-05-29,Government
AI01045,221710,SE,PhD,5,"R, Deep Learning, SQL",2024-02-04,Government
AI01046,61681,MI,Associate,4,"AWS, Java, TensorFlow",2025-04-14,Finance
AI01047,67671,MI,PhD,2,"Deep Learning, Kubernetes, Computer Vision",2024-04-28,Government
AI01048,237827,EX,Associate,14,"Python, Mathematics, R, Linux, Azure",2024-06-25,Manufacturing
AI01049,269645,EX,Bachelor,16,"Hadoop, Linux, Python, TensorFlow",2024-04-25,Healthcare
AI01050,123571,SE,Master,9,"Hadoop, Spark, MLOps, Computer Vision, Scala",2024-10-21,Healthcare
AI01051,135653,EX,Master,14,"Kubernetes, Git, Docker, Deep Learning",2024-09-04,Telecommunications
AI01052,63527,MI,Bachelor,4,"Deep Learning, Python, Hadoop",2025-04-13,Healthcare
AI01053,149345,EX,PhD,18,"Spark, R, Python",2025-01-28,Finance
AI01054,88770,SE,Master,7,"Python, Docker, PyTorch",2024-04-12,Technology
AI01055,116638,SE,Master,8,"AWS, Linux, Git, Java, R",2025-04-07,Telecommunications
AI01056,89557,EN,Associate,0,"Kubernetes, Hadoop, TensorFlow, Linux, Azure",2024-01-28,Media
AI01057,127936,MI,Bachelor,2,"Deep Learning, Scala, Data Visualization, Docker",2024-09-06,Education
AI01058,172697,SE,PhD,7,"Git, Kubernetes, Python, TensorFlow",2024-06-05,Telecommunications
AI01059,264300,EX,Associate,12,"Python, Scala, Computer Vision, TensorFlow",2024-03-04,Technology
AI01060,49695,EN,Bachelor,0,"Git, PyTorch, Java",2024-11-28,Education
AI01061,268218,EX,Associate,10,"PyTorch, Scala, Deep Learning, Mathematics",2024-10-17,Media
AI01062,244121,EX,PhD,15,"PyTorch, Docker, Computer Vision, Scala, Hadoop",2024-08-28,Healthcare
AI01063,64393,EN,Associate,0,"SQL, NLP, MLOps, Linux",2024-11-02,Gaming
AI01064,128609,EX,Bachelor,12,"Tableau, Mathematics, Java",2024-07-31,Energy
AI01065,177931,EX,Master,15,"Computer Vision, Linux, TensorFlow, Kubernetes, Python",2024-04-28,Telecommunications
AI01066,199888,EX,Bachelor,17,"Azure, Data Visualization, SQL, PyTorch, Computer Vision",2024-07-26,Media
AI01067,64276,EN,Bachelor,0,"R, Docker, SQL, NLP",2024-03-04,Consulting
AI01068,62281,MI,PhD,4,"TensorFlow, Linux, Computer Vision, Hadoop, SQL",2025-01-19,Technology
AI01069,186582,SE,Master,5,"Linux, Deep Learning, Python, Git, Tableau",2024-08-01,Media
AI01070,80426,EN,Bachelor,0,"Azure, Mathematics, PyTorch",2025-02-03,Real Estate
AI01071,93366,SE,PhD,9,"Deep Learning, SQL, TensorFlow, Data Visualization",2024-02-12,Energy
AI01072,80669,EN,Bachelor,1,"Kubernetes, Spark, TensorFlow, R",2024-08-27,Government
AI01073,104706,MI,PhD,2,"Statistics, SQL, PyTorch, Azure, Java",2024-12-14,Consulting
AI01074,85510,MI,PhD,4,"TensorFlow, AWS, Hadoop, Kubernetes",2024-10-24,Telecommunications
AI01075,58608,MI,Bachelor,3,"Python, TensorFlow, Tableau",2024-04-23,Finance
AI01076,41059,EN,Bachelor,1,"Linux, PyTorch, Python",2024-06-04,Education
AI01077,73796,EN,PhD,0,"SQL, PyTorch, Tableau, Computer Vision, Spark",2024-12-14,Healthcare
AI01078,139360,EX,PhD,16,"Git, Linux, NLP, Spark, Mathematics",2025-03-27,Transportation
AI01079,283408,EX,PhD,17,"Azure, Java, GCP, Scala",2024-09-09,Consulting
AI01080,113645,MI,Master,4,"Python, Linux, Deep Learning",2025-03-31,Media
AI01081,155932,EX,PhD,11,"Mathematics, TensorFlow, Scala, Deep Learning",2024-12-12,Government
AI01082,63898,EN,PhD,1,"Kubernetes, Hadoop, TensorFlow, MLOps, Data Visualization",2025-03-05,Retail
AI01083,113621,EN,PhD,0,"Linux, Deep Learning, R, Statistics",2024-11-27,Automotive
AI01084,184001,EX,Associate,14,"Deep Learning, MLOps, Scala, PyTorch",2025-03-23,Retail
AI01085,82405,EN,Bachelor,0,"Docker, Java, Deep Learning, Data Visualization, Mathematics",2024-09-21,Energy
AI01086,306862,EX,Associate,12,"Python, Scala, AWS, Docker, Linux",2024-04-18,Real Estate
AI01087,63532,EN,Bachelor,1,"Linux, Deep Learning, Data Visualization, GCP, MLOps",2024-11-24,Retail
AI01088,58701,MI,Associate,4,"GCP, Python, Computer Vision, Azure, Data Visualization",2024-07-20,Manufacturing
